from,to,multimodal,segm
WOMEN/Shorts/id_00003973/06_4_full.jpg,WOMEN/Shorts/id_00003973/06_4_full.jpg,True,True
MEN/Pants/id_00002565/04_1_front.jpg,MEN/Pants/id_00002565/04_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00005267/02_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00005267/02_2_side.jpg,True,True
WOMEN/Skirts/id_00001600/01_1_front.jpg,WOMEN/Skirts/id_00001600/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00002618/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00002618/02_7_additional.jpg,True,True
WOMEN/Dresses/id_00007477/02_4_full.jpg,WOMEN/Dresses/id_00007477/02_4_full.jpg,True,True
WOMEN/Dresses/id_00002926/04_7_additional.jpg,WOMEN/Dresses/id_00002926/04_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00000271/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00000271/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007646/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00007646/05_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00007883/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00007883/01_7_additional.jpg,True,True
MEN/Tees_Tanks/id_00002249/02_4_full.jpg,MEN/Tees_Tanks/id_00002249/02_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00003303/02_1_front.jpg,WOMEN/Blouses_Shirts/id_00003303/02_1_front.jpg,True,True
MEN/Tees_Tanks/id_00007723/11_7_additional.jpg,MEN/Tees_Tanks/id_00007723/11_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,WOMEN/Tees_Tanks/id_00006553/02_4_full.jpg,True,True
MEN/Tees_Tanks/id_00003342/01_7_additional.jpg,MEN/Tees_Tanks/id_00003342/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00002162/34_4_full.jpg,WOMEN/Tees_Tanks/id_00002162/34_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00003205/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00003205/01_2_side.jpg,True,True
MEN/Shorts/id_00007066/04_7_additional.jpg,MEN/Shorts/id_00007066/04_7_additional.jpg,True,True
MEN/Tees_Tanks/id_00005834/07_7_additional.jpg,MEN/Tees_Tanks/id_00005834/07_7_additional.jpg,True,True
WOMEN/Dresses/id_00001459/02_4_full.jpg,WOMEN/Dresses/id_00001459/02_4_full.jpg,True,True
WOMEN/Skirts/id_00003782/11_1_front.jpg,WOMEN/Skirts/id_00003782/11_1_front.jpg,True,True
WOMEN/Dresses/id_00002938/05_7_additional.jpg,WOMEN/Dresses/id_00002938/05_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00001011/07_1_front.jpg,WOMEN/Tees_Tanks/id_00001011/07_1_front.jpg,True,True
WOMEN/Dresses/id_00005783/06_4_full.jpg,WOMEN/Dresses/id_00005783/06_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00004976/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00004976/01_7_additional.jpg,True,True
WOMEN/Dresses/id_00007751/01_1_front.jpg,WOMEN/Dresses/id_00007751/01_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00002505/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00002505/01_4_full.jpg,True,True
WOMEN/Leggings/id_00002852/04_1_front.jpg,WOMEN/Leggings/id_00002852/04_1_front.jpg,True,True
WOMEN/Sweaters/id_00007112/01_4_full.jpg,WOMEN/Sweaters/id_00007112/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00002425/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00002425/01_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00007765/03_4_full.jpg,WOMEN/Jackets_Coats/id_00007765/03_4_full.jpg,True,True
WOMEN/Cardigans/id_00005454/03_4_full.jpg,WOMEN/Cardigans/id_00005454/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007473/02_4_full.jpg,WOMEN/Tees_Tanks/id_00007473/02_4_full.jpg,True,True
WOMEN/Dresses/id_00004758/01_7_additional.jpg,WOMEN/Dresses/id_00004758/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00000197/02_1_front.jpg,WOMEN/Tees_Tanks/id_00000197/02_1_front.jpg,True,True
WOMEN/Sweaters/id_00000342/07_4_full.jpg,WOMEN/Sweaters/id_00000342/07_4_full.jpg,True,True
WOMEN/Shorts/id_00000805/01_4_full.jpg,WOMEN/Shorts/id_00000805/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00005758/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00005758/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00005466/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00005466/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003504/07_4_full.jpg,WOMEN/Tees_Tanks/id_00003504/07_4_full.jpg,True,True
WOMEN/Cardigans/id_00002121/25_1_front.jpg,WOMEN/Cardigans/id_00002121/25_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00002498/02_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00002498/02_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00005413/04_7_additional.jpg,WOMEN/Tees_Tanks/id_00005413/04_7_additional.jpg,True,True
WOMEN/Skirts/id_00004075/02_4_full.jpg,WOMEN/Skirts/id_00004075/02_4_full.jpg,True,True
WOMEN/Shorts/id_00005116/03_4_full.jpg,WOMEN/Shorts/id_00005116/03_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00006102/02_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00006102/02_4_full.jpg,True,True
WOMEN/Dresses/id_00005830/05_7_additional.jpg,WOMEN/Dresses/id_00005830/05_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00005082/01_4_full.jpg,WOMEN/Tees_Tanks/id_00005082/01_4_full.jpg,True,True
WOMEN/Dresses/id_00001657/01_4_full.jpg,WOMEN/Dresses/id_00001657/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00004985/03_4_full.jpg,WOMEN/Tees_Tanks/id_00004985/03_4_full.jpg,True,True
WOMEN/Sweaters/id_00003190/08_4_full.jpg,WOMEN/Sweaters/id_00003190/08_4_full.jpg,True,True
WOMEN/Dresses/id_00003912/03_1_front.jpg,WOMEN/Dresses/id_00003912/03_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00002532/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00002532/04_4_full.jpg,True,True
WOMEN/Dresses/id_00004402/03_1_front.jpg,WOMEN/Dresses/id_00004402/03_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00003372/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00003372/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003504/05_4_full.jpg,WOMEN/Tees_Tanks/id_00003504/05_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00001452/03_7_additional.jpg,WOMEN/Jackets_Coats/id_00001452/03_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00002133/02_4_full.jpg,WOMEN/Tees_Tanks/id_00002133/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006456/01_7_additional.jpg,WOMEN/Tees_Tanks/id_00006456/01_7_additional.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00003520/02_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00003520/02_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00007962/05_7_additional.jpg,WOMEN/Tees_Tanks/id_00007962/05_7_additional.jpg,True,True
WOMEN/Sweaters/id_00006070/02_7_additional.jpg,WOMEN/Sweaters/id_00006070/02_7_additional.jpg,True,True
WOMEN/Dresses/id_00001192/10_7_additional.jpg,WOMEN/Dresses/id_00001192/10_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00002343/03_4_full.jpg,WOMEN/Blouses_Shirts/id_00002343/03_4_full.jpg,True,True
WOMEN/Dresses/id_00005539/02_4_full.jpg,WOMEN/Dresses/id_00005539/02_4_full.jpg,True,True
WOMEN/Sweatshirts_Hoodies/id_00000139/02_4_full.jpg,WOMEN/Sweatshirts_Hoodies/id_00000139/02_4_full.jpg,True,True
MEN/Shorts/id_00007088/01_4_full.jpg,MEN/Shorts/id_00007088/01_4_full.jpg,True,True
WOMEN/Pants/id_00001944/01_1_front.jpg,WOMEN/Pants/id_00001944/01_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00007159/08_7_additional.jpg,WOMEN/Blouses_Shirts/id_00007159/08_7_additional.jpg,True,True
WOMEN/Cardigans/id_00000853/02_1_front.jpg,WOMEN/Cardigans/id_00000853/02_1_front.jpg,True,True
MEN/Sweaters/id_00004959/03_4_full.jpg,MEN/Sweaters/id_00004959/03_4_full.jpg,True,True
MEN/Shorts/id_00003280/01_7_additional.jpg,MEN/Shorts/id_00003280/01_7_additional.jpg,True,True
WOMEN/Dresses/id_00005443/02_4_full.jpg,WOMEN/Dresses/id_00005443/02_4_full.jpg,True,True
MEN/Tees_Tanks/id_00001571/11_1_front.jpg,MEN/Tees_Tanks/id_00001571/11_1_front.jpg,True,True
MEN/Tees_Tanks/id_00002804/01_7_additional.jpg,MEN/Tees_Tanks/id_00002804/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00006090/01_4_full.jpg,WOMEN/Tees_Tanks/id_00006090/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00002473/03_1_front.jpg,WOMEN/Blouses_Shirts/id_00002473/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004142/01_7_additional.jpg,WOMEN/Tees_Tanks/id_00004142/01_7_additional.jpg,True,True
WOMEN/Sweaters/id_00002608/09_7_additional.jpg,WOMEN/Sweaters/id_00002608/09_7_additional.jpg,True,True
WOMEN/Dresses/id_00003979/01_1_front.jpg,WOMEN/Dresses/id_00003979/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004236/01_2_side.jpg,WOMEN/Tees_Tanks/id_00004236/01_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00003001/02_4_full.jpg,WOMEN/Tees_Tanks/id_00003001/02_4_full.jpg,True,True
WOMEN/Skirts/id_00002679/06_4_full.jpg,WOMEN/Skirts/id_00002679/06_4_full.jpg,True,True
WOMEN/Dresses/id_00007566/02_1_front.jpg,WOMEN/Dresses/id_00007566/02_1_front.jpg,True,True
WOMEN/Dresses/id_00002682/03_7_additional.jpg,WOMEN/Dresses/id_00002682/03_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00003232/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00003232/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00007721/31_4_full.jpg,WOMEN/Tees_Tanks/id_00007721/31_4_full.jpg,True,True
MEN/Sweaters/id_00001563/01_4_full.jpg,MEN/Sweaters/id_00001563/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00004185/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00004185/01_4_full.jpg,True,True
WOMEN/Shorts/id_00004481/02_4_full.jpg,WOMEN/Shorts/id_00004481/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00000512/05_4_full.jpg,WOMEN/Tees_Tanks/id_00000512/05_4_full.jpg,True,True
WOMEN/Dresses/id_00004291/05_1_front.jpg,WOMEN/Dresses/id_00004291/05_1_front.jpg,True,True
WOMEN/Shorts/id_00004413/02_4_full.jpg,WOMEN/Shorts/id_00004413/02_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00003298/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00003298/04_4_full.jpg,True,True
WOMEN/Dresses/id_00000037/02_1_front.jpg,WOMEN/Dresses/id_00000037/02_1_front.jpg,True,True
WOMEN/Sweaters/id_00004904/04_1_front.jpg,WOMEN/Sweaters/id_00004904/04_1_front.jpg,True,True
MEN/Tees_Tanks/id_00002535/01_4_full.jpg,MEN/Tees_Tanks/id_00002535/01_4_full.jpg,True,True
MEN/Denim/id_00000089/04_7_additional.jpg,MEN/Denim/id_00000089/04_7_additional.jpg,True,True
WOMEN/Shorts/id_00000144/01_4_full.jpg,WOMEN/Shorts/id_00000144/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00001091/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00001091/01_4_full.jpg,True,True
WOMEN/Dresses/id_00002297/08_7_additional.jpg,WOMEN/Dresses/id_00002297/08_7_additional.jpg,True,True
WOMEN/Graphic_Tees/id_00000349/01_4_full.jpg,WOMEN/Graphic_Tees/id_00000349/01_4_full.jpg,True,True
WOMEN/Dresses/id_00003920/03_7_additional.jpg,WOMEN/Dresses/id_00003920/03_7_additional.jpg,True,True
WOMEN/Dresses/id_00005512/08_7_additional.jpg,WOMEN/Dresses/id_00005512/08_7_additional.jpg,True,True
MEN/Pants/id_00005742/01_7_additional.jpg,MEN/Pants/id_00005742/01_7_additional.jpg,True,True
MEN/Tees_Tanks/id_00007653/02_4_full.jpg,MEN/Tees_Tanks/id_00007653/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00002162/59_4_full.jpg,WOMEN/Tees_Tanks/id_00002162/59_4_full.jpg,True,True
WOMEN/Dresses/id_00004295/02_1_front.jpg,WOMEN/Dresses/id_00004295/02_1_front.jpg,True,True
WOMEN/Dresses/id_00005732/04_4_full.jpg,WOMEN/Dresses/id_00005732/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00005492/02_3_back.jpg,WOMEN/Tees_Tanks/id_00005492/02_3_back.jpg,True,True
WOMEN/Blouses_Shirts/id_00005595/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00005595/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00000505/01_4_full.jpg,WOMEN/Tees_Tanks/id_00000505/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00002762/09_4_full.jpg,WOMEN/Tees_Tanks/id_00002762/09_4_full.jpg,True,True
MEN/Shirts_Polos/id_00003009/09_4_full.jpg,MEN/Shirts_Polos/id_00003009/09_4_full.jpg,True,True
WOMEN/Shorts/id_00004213/01_1_front.jpg,WOMEN/Shorts/id_00004213/01_1_front.jpg,True,True
MEN/Pants/id_00006292/06_4_full.jpg,MEN/Pants/id_00006292/06_4_full.jpg,True,True
WOMEN/Cardigans/id_00006255/04_7_additional.jpg,WOMEN/Cardigans/id_00006255/04_7_additional.jpg,True,True
WOMEN/Dresses/id_00005830/07_7_additional.jpg,WOMEN/Dresses/id_00005830/07_7_additional.jpg,True,True
MEN/Tees_Tanks/id_00006424/05_4_full.jpg,MEN/Tees_Tanks/id_00006424/05_4_full.jpg,True,True
MEN/Sweaters/id_00000531/02_7_additional.jpg,MEN/Sweaters/id_00000531/02_7_additional.jpg,True,True
WOMEN/Dresses/id_00006444/03_7_additional.jpg,WOMEN/Dresses/id_00006444/03_7_additional.jpg,True,True
WOMEN/Dresses/id_00007189/04_4_full.jpg,WOMEN/Dresses/id_00007189/04_4_full.jpg,True,True
WOMEN/Dresses/id_00004913/01_7_additional.jpg,WOMEN/Dresses/id_00004913/01_7_additional.jpg,True,True
WOMEN/Shorts/id_00003712/06_1_front.jpg,WOMEN/Shorts/id_00003712/06_1_front.jpg,True,True
WOMEN/Cardigans/id_00000710/02_7_additional.jpg,WOMEN/Cardigans/id_00000710/02_7_additional.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00003005/02_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00003005/02_7_additional.jpg,True,True
WOMEN/Dresses/id_00003511/01_7_additional.jpg,WOMEN/Dresses/id_00003511/01_7_additional.jpg,True,True
WOMEN/Dresses/id_00002854/07_7_additional.jpg,WOMEN/Dresses/id_00002854/07_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00002259/08_4_full.jpg,WOMEN/Tees_Tanks/id_00002259/08_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007191/06_4_full.jpg,WOMEN/Tees_Tanks/id_00007191/06_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00002339/02_4_full.jpg,WOMEN/Jackets_Coats/id_00002339/02_4_full.jpg,True,True
WOMEN/Leggings/id_00001907/02_1_front.jpg,WOMEN/Leggings/id_00001907/02_1_front.jpg,True,True
WOMEN/Graphic_Tees/id_00000299/01_1_front.jpg,WOMEN/Graphic_Tees/id_00000299/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00005269/05_4_full.jpg,WOMEN/Tees_Tanks/id_00005269/05_4_full.jpg,True,True
MEN/Shorts/id_00004527/06_1_front.jpg,MEN/Shorts/id_00004527/06_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00001424/03_4_full.jpg,WOMEN/Tees_Tanks/id_00001424/03_4_full.jpg,True,True
MEN/Tees_Tanks/id_00001571/01_4_full.jpg,MEN/Tees_Tanks/id_00001571/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00004090/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00004090/01_4_full.jpg,True,True
WOMEN/Sweaters/id_00000745/04_4_full.jpg,WOMEN/Sweaters/id_00000745/04_4_full.jpg,True,True
WOMEN/Skirts/id_00000439/02_4_full.jpg,WOMEN/Skirts/id_00000439/02_4_full.jpg,True,True
WOMEN/Dresses/id_00005080/02_2_side.jpg,WOMEN/Dresses/id_00005080/02_2_side.jpg,True,True
MEN/Pants/id_00003612/11_1_front.jpg,MEN/Pants/id_00003612/11_1_front.jpg,True,True
WOMEN/Dresses/id_00005990/03_3_back.jpg,WOMEN/Dresses/id_00005990/03_3_back.jpg,True,True
WOMEN/Pants/id_00004063/03_1_front.jpg,WOMEN/Pants/id_00004063/03_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00006578/01_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00006578/01_4_full.jpg,True,True
WOMEN/Dresses/id_00002909/01_7_additional.jpg,WOMEN/Dresses/id_00002909/01_7_additional.jpg,True,True
WOMEN/Skirts/id_00003193/06_4_full.jpg,WOMEN/Skirts/id_00003193/06_4_full.jpg,True,True
WOMEN/Cardigans/id_00002941/07_4_full.jpg,WOMEN/Cardigans/id_00002941/07_4_full.jpg,True,True
WOMEN/Dresses/id_00000825/02_1_front.jpg,WOMEN/Dresses/id_00000825/02_1_front.jpg,True,True
WOMEN/Sweaters/id_00007015/10_4_full.jpg,WOMEN/Sweaters/id_00007015/10_4_full.jpg,True,True
WOMEN/Pants/id_00005471/02_1_front.jpg,WOMEN/Pants/id_00005471/02_1_front.jpg,True,True
WOMEN/Sweaters/id_00006450/05_4_full.jpg,WOMEN/Sweaters/id_00006450/05_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00005018/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00005018/02_7_additional.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00002579/01_7_additional.jpg,WOMEN/Rompers_Jumpsuits/id_00002579/01_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00004080/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00004080/02_4_full.jpg,True,True
MEN/Tees_Tanks/id_00007494/01_4_full.jpg,MEN/Tees_Tanks/id_00007494/01_4_full.jpg,True,True
WOMEN/Skirts/id_00001558/10_4_full.jpg,WOMEN/Skirts/id_00001558/10_4_full.jpg,True,True
MEN/Tees_Tanks/id_00005358/05_7_additional.jpg,MEN/Tees_Tanks/id_00005358/05_7_additional.jpg,True,True
WOMEN/Cardigans/id_00000804/04_4_full.jpg,WOMEN/Cardigans/id_00000804/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00001634/07_4_full.jpg,WOMEN/Tees_Tanks/id_00001634/07_4_full.jpg,True,True
WOMEN/Pants/id_00005980/04_1_front.jpg,WOMEN/Pants/id_00005980/04_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00000778/06_4_full.jpg,WOMEN/Tees_Tanks/id_00000778/06_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007022/07_4_full.jpg,WOMEN/Tees_Tanks/id_00007022/07_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00007017/03_1_front.jpg,WOMEN/Jackets_Coats/id_00007017/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00002725/05_4_full.jpg,WOMEN/Tees_Tanks/id_00002725/05_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00001011/08_4_full.jpg,WOMEN/Tees_Tanks/id_00001011/08_4_full.jpg,True,True
WOMEN/Shorts/id_00003305/11_4_full.jpg,WOMEN/Shorts/id_00003305/11_4_full.jpg,True,True
WOMEN/Dresses/id_00000731/03_4_full.jpg,WOMEN/Dresses/id_00000731/03_4_full.jpg,True,True
WOMEN/Cardigans/id_00005321/02_7_additional.jpg,WOMEN/Cardigans/id_00005321/02_7_additional.jpg,True,True
WOMEN/Skirts/id_00001208/06_4_full.jpg,WOMEN/Skirts/id_00001208/06_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00001341/04_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00001341/04_1_front.jpg,True,True
WOMEN/Shorts/id_00004981/05_4_full.jpg,WOMEN/Shorts/id_00004981/05_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00005168/03_1_front.jpg,WOMEN/Tees_Tanks/id_00005168/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00003917/25_4_full.jpg,WOMEN/Tees_Tanks/id_00003917/25_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00003520/02_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00003520/02_2_side.jpg,True,True
MEN/Tees_Tanks/id_00003132/03_1_front.jpg,MEN/Tees_Tanks/id_00003132/03_1_front.jpg,True,True
WOMEN/Skirts/id_00001797/02_4_full.jpg,WOMEN/Skirts/id_00001797/02_4_full.jpg,True,True
WOMEN/Dresses/id_00002400/01_4_full.jpg,WOMEN/Dresses/id_00002400/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007782/01_4_full.jpg,WOMEN/Tees_Tanks/id_00007782/01_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00002311/02_1_front.jpg,WOMEN/Jackets_Coats/id_00002311/02_1_front.jpg,True,True
MEN/Pants/id_00003301/01_7_additional.jpg,MEN/Pants/id_00003301/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00006687/05_4_full.jpg,WOMEN/Tees_Tanks/id_00006687/05_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006366/04_2_side.jpg,WOMEN/Tees_Tanks/id_00006366/04_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00003917/02_4_full.jpg,WOMEN/Tees_Tanks/id_00003917/02_4_full.jpg,True,True
WOMEN/Denim/id_00001248/01_1_front.jpg,WOMEN/Denim/id_00001248/01_1_front.jpg,True,True
MEN/Tees_Tanks/id_00005858/11_4_full.jpg,MEN/Tees_Tanks/id_00005858/11_4_full.jpg,True,True
WOMEN/Shorts/id_00003639/02_4_full.jpg,WOMEN/Shorts/id_00003639/02_4_full.jpg,True,True
WOMEN/Cardigans/id_00006845/02_4_full.jpg,WOMEN/Cardigans/id_00006845/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006020/11_4_full.jpg,WOMEN/Tees_Tanks/id_00006020/11_4_full.jpg,True,True
WOMEN/Pants/id_00007061/06_1_front.jpg,WOMEN/Pants/id_00007061/06_1_front.jpg,True,True
WOMEN/Dresses/id_00001989/04_1_front.jpg,WOMEN/Dresses/id_00001989/04_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00007721/25_4_full.jpg,WOMEN/Tees_Tanks/id_00007721/25_4_full.jpg,True,True
MEN/Shorts/id_00006829/01_7_additional.jpg,MEN/Shorts/id_00006829/01_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00004693/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00004693/04_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00001471/03_4_full.jpg,WOMEN/Blouses_Shirts/id_00001471/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003628/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00003628/02_7_additional.jpg,True,True
MEN/Pants/id_00006933/01_1_front.jpg,MEN/Pants/id_00006933/01_1_front.jpg,True,True
WOMEN/Dresses/id_00004044/04_4_full.jpg,WOMEN/Dresses/id_00004044/04_4_full.jpg,True,True
WOMEN/Dresses/id_00000866/01_1_front.jpg,WOMEN/Dresses/id_00000866/01_1_front.jpg,True,True
WOMEN/Shorts/id_00007114/02_4_full.jpg,WOMEN/Shorts/id_00007114/02_4_full.jpg,True,True
WOMEN/Dresses/id_00005192/02_4_full.jpg,WOMEN/Dresses/id_00005192/02_4_full.jpg,True,True
WOMEN/Dresses/id_00007462/01_2_side.jpg,WOMEN/Dresses/id_00007462/01_2_side.jpg,True,True
WOMEN/Blouses_Shirts/id_00006389/06_4_full.jpg,WOMEN/Blouses_Shirts/id_00006389/06_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00003377/02_7_additional.jpg,WOMEN/Jackets_Coats/id_00003377/02_7_additional.jpg,True,True
WOMEN/Skirts/id_00007517/03_1_front.jpg,WOMEN/Skirts/id_00007517/03_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00004712/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00004712/02_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00002703/06_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002703/06_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00004847/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00004847/02_4_full.jpg,True,True
WOMEN/Dresses/id_00001534/02_4_full.jpg,WOMEN/Dresses/id_00001534/02_4_full.jpg,True,True
WOMEN/Denim/id_00001099/03_1_front.jpg,WOMEN/Denim/id_00001099/03_1_front.jpg,True,True
WOMEN/Sweaters/id_00003049/05_7_additional.jpg,WOMEN/Sweaters/id_00003049/05_7_additional.jpg,True,True
WOMEN/Dresses/id_00005006/06_4_full.jpg,WOMEN/Dresses/id_00005006/06_4_full.jpg,True,True
WOMEN/Cardigans/id_00002444/01_7_additional.jpg,WOMEN/Cardigans/id_00002444/01_7_additional.jpg,True,True
MEN/Sweatshirts_Hoodies/id_00006190/04_4_full.jpg,MEN/Sweatshirts_Hoodies/id_00006190/04_4_full.jpg,True,True
WOMEN/Pants/id_00005796/07_1_front.jpg,WOMEN/Pants/id_00005796/07_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00005393/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00005393/04_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00000828/03_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00000828/03_1_front.jpg,True,True
MEN/Pants/id_00007441/01_4_full.jpg,MEN/Pants/id_00007441/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00005217/02_7_additional.jpg,WOMEN/Tees_Tanks/id_00005217/02_7_additional.jpg,True,True
WOMEN/Sweaters/id_00000258/06_7_additional.jpg,WOMEN/Sweaters/id_00000258/06_7_additional.jpg,True,True
WOMEN/Pants/id_00005340/03_1_front.jpg,WOMEN/Pants/id_00005340/03_1_front.jpg,True,True
WOMEN/Cardigans/id_00005365/03_1_front.jpg,WOMEN/Cardigans/id_00005365/03_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00006694/03_7_additional.jpg,WOMEN/Blouses_Shirts/id_00006694/03_7_additional.jpg,True,True
